x,y
-3.491228070175439,4.280009569998925
-3.4586466165413534,4.20756459260364
-3.4260651629072685,2.452528124317918
-3.393483709273183,3.625438168785778
-3.3609022556390977,3.6265764825223723
-3.328320802005013,3.8228623257207053
-3.2957393483709274,3.849094454651582
-3.2631578947368425,3.2687358353826403
-3.230576441102757,3.8315997357721288
-3.1979949874686717,3.410921506501604
-3.165413533834587,3.9691495036142683
-3.1328320802005014,3.911486799542958
-3.100250626566416,3.5254508276062726
-3.067669172932331,2.724963434124642
-3.0350877192982457,3.3087054603136155
-3.0025062656641603,2.8020280054347735
-2.9699248120300754,3.5514769531988835
-2.93734335839599,3.759664197017133
-2.904761904761905,3.771221625909498
-2.8721804511278197,3.0371886034039215
-2.8395989974937343,2.1851414023486218
-2.8070175438596494,2.4325734816090185
-2.774436090225564,2.1747774905730806
-2.741854636591479,2.896731386703838
-2.7092731829573937,2.589635185945575
-2.6766917293233083,3.5217447397883497
-2.6441102756892234,2.5697874533428253
-2.611528822055138,2.4413441896449086
-2.5789473684210527,2.210157857346036
-2.5463659147869677,3.127744991216745
-2.5137844611528823,1.7590662168850526
-2.481203007518797,1.9794155919118446
-2.448621553884712,2.5514139148314907
-2.4160401002506267,1.8359222383171647
-2.3834586466165417,2.990719167785651
-2.3508771929824563,2.4790888617785365
-2.318295739348371,2.5458858244063145
-2.285714285714286,2.8068972395575997
-2.2531328320802007,2.402460367999347
-2.2205513784461157,2.591139040388975
-2.1879699248120303,2.4247440566207805
-2.155388471177945,1.7404415647375153
-2.12280701754386,2.8708663270221626
-2.0902255639097747,1.5628665907963932
-2.0576441102756893,2.666188910643087
-2.0250626566416043,1.4194872305794577
-1.992481203007519,1.3292416188827194
-1.9598997493734336,1.5575106287731293
-1.9273182957393482,1.568130917315499
-1.8947368421052637,0.9691644888745652
-1.8621553884711783,1.920094536000964
-1.829573934837093,2.0935040831065246
-1.7969924812030076,1.9050669725272777
-1.7644110275689222,1.6608505204408441
-1.7318295739348377,2.6218385533758424
-1.6992481203007523,0.7453285825798364
-1.666666666666667,1.2303195468067971
-1.6340852130325816,2.5890927584796377
-1.6015037593984962,2.4707649216537195
-1.5689223057644117,1.3206735952746504
-1.5363408521303263,1.6845447988733862
-1.503759398496241,1.2305911467325652
-1.4711779448621556,0.5019553659612028
-1.4385964912280702,1.2649151392447815
-1.4060150375939848,0.642397364261855
-1.3734335839599003,2.2857429391713486
-1.340852130325815,2.082392336220172
-1.3082706766917296,0.6311322517031284
-1.2756892230576442,0.5246057822551207
-1.2431077694235588,0.49742253950996007
-1.2105263157894743,1.313705586502864
-1.177944862155389,1.2207432539934853
-1.1453634085213036,0.9978765879320588
-1.1127819548872182,0.6805206998237383
-1.0802005012531328,1.6884381721224633
-1.0476190476190474,0.7106671163082494
-1.015037593984963,1.9536053030874585
-0.9824561403508776,0.6501938015080584
-0.9498746867167922,1.4517389969360455
-0.9172932330827068,-0.03862450352135882
-0.8847117794486214,0.9619393560314866
-0.852130325814537,0.32649540180998216
-0.8195488721804516,1.4484507434737381
-0.7869674185463662,0.2961804100936627
-0.7543859649122808,1.2051198548628377
-0.7218045112781954,0.15614574445777318
-0.689223057644111,0.919193176976864
-0.6566416040100256,1.3592242096321479
-0.6240601503759402,0.4123381207310106
-0.5914786967418548,0.40658439912551025
-0.5588972431077694,1.1633703615108582
-0.526315789473685,-0.09487165633936256
-0.4937343358395996,1.2800420929295717
-0.4611528822055142,-0.34631111012761173
-0.4285714285714288,-0.1624355979794776
-0.39598997493734345,-0.5992752552849665
-0.36340852130325807,-0.005440321890987976
-0.3308270676691736,0.5924550341419685
-0.2982456140350882,-0.4146623745851412
-0.2656641604010028,0.18348647172326937
-0.23308270676691745,0.8271787990972139
-0.20050125313283207,0.28441698158820405
-0.16791979949874758,-0.7234905188107132
-0.1353383458646622,-0.06637146179391862
-0.10275689223057682,0.09488416975851655
-0.07017543859649145,0.5113232581315834
-0.03759398496240607,0.22347509985145675
-0.005012531328320691,-0.26541613567509104
0.0275689223057638,-0.12765986978169575
0.06015037593984918,0.15583424373287103
0.09273182957393455,0.9082856453655621
0.12531328320801993,0.38984864065949654
0.1578947368421053,0.8909043155695757
0.1904761904761898,-0.7449170527462821
0.22305764411027518,-0.6390956160935644
0.25563909774436055,0.9304032372526596
0.28822055137844593,0.30582183821365727
0.3208020050125313,-0.33857246978194433
0.3533834586466158,0.4895845399261547
0.3859649122807012,-0.30739005499817007
0.41854636591478656,0.8515369679077216
0.45112781954887193,0.7560567524353281
0.4837092731829573,1.3012034751152444
0.5162907268170418,0.44941688697301374
0.5488721804511272,0.6394299335786704
0.5814536340852126,0.42160857012673203
0.6140350877192979,1.45672046665274
0.6466165413533833,0.5945660964636152
0.6791979949874687,0.7688457233721884
0.7117794486215532,0.6254429055676134
0.7443609022556386,0.07870861040789756
0.7769423558897239,1.2302788052654636
0.8095238095238093,0.052629463518530484
0.8421052631578947,0.9097308677787972
0.8746867167919792,0.8966548307530193
0.9072681704260646,1.5535554893206582
0.9398496240601499,0.6092099761286263
0.9724310776942353,0.13831901434780924
1.0050125313283207,0.5317079813234031
1.037593984962406,0.44023306757169545
1.0701754385964906,0.24632846629982796
1.102756892230576,1.3541563646899777
1.1353383458646613,0.4950731096433929
1.1679197994987467,1.8780631786009236
1.200501253132832,1.913100354192842
1.2330827067669166,1.1078249522617707
1.265664160401002,0.5451970526621559
1.2982456140350873,0.9860408162496765
1.3308270676691727,0.39753429311918054
1.363408521303258,0.6689815955699154
1.3959899749373426,1.3619077571750922
1.428571428571428,1.79122181874235
1.4611528822055133,1.5720109252854502
1.4937343358395987,2.0049113939658563
1.526315789473684,2.3893882994320568
1.5588972431077686,2.542688264797809
1.591478696741854,0.7662537524789659
1.6240601503759393,2.137298956867553
1.6566416040100247,1.2590922424970181
1.68922305764411,1.4247638130774962
1.7218045112781954,1.254234000809081
1.75438596491228,1.5501598151200795
1.7869674185463653,0.8496718849703759
1.8195488721804507,1.0985449543024248
1.852130325814536,1.1641539536392371
1.8847117794486214,2.090028810207099
1.917293233082706,1.8826294014803475
1.9498746867167913,1.3799341836651695
1.9824561403508767,2.1947048499921733
2.015037593984962,1.7418742123150186
2.0476190476190474,2.4951966451884635
2.080200501253133,1.39828684639833
2.112781954887218,2.05949038048088
2.1453634085213036,1.3371310455093308
2.177944862155387,1.2974606712478798
2.2105263157894726,3.101051393584536
2.243107769423558,1.7951217483040047
2.2756892230576433,2.4397560406508543
2.3082706766917287,2.6790892761276632
2.340852130325814,2.48192372895576
2.3734335839598995,2.2259327670510554
2.406015037593985,3.256048806759047
2.43859649122807,2.4383989875529757
2.4711779448621556,1.5428200008417936
2.503759398496241,1.5566425942183657
2.5363408521303246,2.6605993670017716
2.56892230576441,2.746054842598416
2.6015037593984953,2.07971097477673
2.6340852130325807,2.783490056991724
2.666666666666666,2.3324042538435723
2.6992481203007515,2.430864851705558
2.731829573934837,2.988002899832457
2.764411027568922,3.578815377735179
2.7969924812030076,2.8150415649853455
2.829573934837093,3.294174499567771
2.8621553884711766,2.2054239142276613
2.894736842105262,2.0860740128499264
2.9273182957393473,3.776645584232724
2.9598997493734327,2.676303980439073
2.992481203007518,2.0384981783970613
3.0250626566416035,3.962722089615097
3.057644110275689,2.435700577457117
3.090225563909774,3.6349948685389872
3.1228070175438596,3.811248626646935
3.155388471177945,3.6544058137957105
3.1879699248120303,4.1236249048835685
3.220551378446114,2.7743745666900366
3.2531328320801993,2.3308681780996134
3.2857142857142847,3.453691343026674
3.31829573934837,3.4093908245013607
3.3508771929824555,3.560433056993367
3.383458646616541,2.788397106157392
3.416040100250626,4.19217758928402
3.4486215538847116,3.497873994541727
3.481203007518797,3.518859615331965
3.5137844611528823,3.717081045256205
3.5463659147869677,3.3176579960762282
3.5789473684210513,2.9537480892169645
3.6115288220551367,3.698095154701624
3.644110275689222,4.017586558872717
3.6766917293233075,3.7896728186757125
3.709273182957393,3.0723990777160406
3.741854636591478,4.7251339217487915
3.7744360902255636,4.623838130843968
3.807017543859649,4.102380361727121
3.8395989974937343,4.278066615764576
3.8721804511278197,3.343747803195507
3.904761904761905,3.8738635611681254
3.9373433583959887,3.477820539314113
3.969924812030074,4.102078374013451
4.0025062656641595,3.4649798211264997
4.035087719298245,4.2994810036177356
4.06766917293233,4.544033577691591
4.100250626566416,5.073172910057134
4.132832080200501,3.477199291326823
4.165413533834586,4.23055953576865
4.197994987468672,3.3469934128056815
4.230576441102757,3.928532263056706
4.263157894736841,3.3512429979284875
4.295739348370926,5.268353118058821
4.3283208020050115,5.102821539022493
4.360902255639097,4.5008220367740295
4.393483709273182,4.727714730269566
4.426065162907268,3.527428266953108
4.458646616541353,4.582795931927232
4.491228070175438,5.281727917886848
4.523809523809524,3.7967743637493028
4.556390977443609,4.8574051947048416
4.5889724310776945,4.789669120626892
4.621553884711778,4.783594376346371
4.6541353383458635,4.576453108386807
4.686716791979949,4.541525479246616
4.719298245614034,5.191910158151548
4.75187969924812,3.9897443686209466
4.784461152882205,4.931296750407838
4.81704260651629,5.030251307875774
4.849624060150376,5.474241135057355
4.882205513784461,4.823590257935997
4.9147869674185465,3.9536961865123934
4.94736842105263,4.380404373314673
4.9799498746867155,4.81606936609519
5.012531328320801,4.320376848229161
5.045112781954886,4.0736791421568235
5.077694235588972,4.308869481778467
5.110275689223057,5.2704096383975205
5.142857142857142,5.629406558354287
5.175438596491228,5.8349132088724405
5.208020050125313,5.578560092054585
5.2406015037593985,5.1207197335261005
5.273182957393484,4.729084885090072
5.3057644110275675,5.281631418746031
5.338345864661653,4.534096645908019
5.370927318295738,5.770336507747645
5.403508771929824,4.477781210755405
5.436090225563909,6.011189807995005
5.468671679197994,4.976670263380296
5.50125313283208,5.339648984795884
5.533834586466165,5.47891487575755
5.5664160401002505,5.211060993561569
5.598997493734336,5.076767699182464
5.631578947368421,5.363131365125048
5.664160401002505,4.786047371909649
5.69674185463659,5.3050739495840675
5.729323308270676,5.282025010293699
5.761904761904761,6.757278694511321
5.794486215538846,6.614888051475512
5.827067669172932,6.391360015886216
5.859649122807017,5.682181980312348
5.8922305764411025,4.9477779531345245
5.924812030075188,6.345954115990778
5.957393483709273,6.820328802467704
5.989974937343359,6.205468947359322
6.022556390977442,5.963705498926007
6.055137844611528,5.892129838681354
6.087719298245613,5.506032024080964
6.120300751879698,6.33921343551633
6.152882205513784,5.458149908034217
6.185463659147869,6.755167916359199
6.2180451127819545,6.658129082694147
6.25062656641604,6.475035972038537
6.283208020050125,5.9630546043057535
6.315789473684211,6.275921323947122
6.348370927318294,5.828551895842146
6.38095238095238,7.005768377243469
6.413533834586465,6.5733010673266135
6.44611528822055,6.903081642895398
6.478696741854636,5.860677507738798
6.511278195488721,6.477739024446948
6.5438596491228065,6.746901398420256
6.576441102756892,6.5502808813945
6.609022556390977,6.5267600425921675
6.641604010025063,6.184130879465567
6.674185463659148,6.581255938708379
6.706766917293232,7.0473574340129215
6.739348370927317,7.380744562614585
6.771929824561402,5.775314263348527
6.804511278195488,6.1006243231052615
6.837092731829573,7.308343098690639
6.8696741854636585,6.7877191580280725
6.902255639097744,7.770792678898644
6.934837092731829,7.53133103222117
6.967418546365915,7.371187388957609
7.0,6.238031522760641
