x,y
-1.9273182957393482,1.9406605809575816
-1.8947368421052637,1.6592712298077434
-1.8621553884711783,1.2825235271778652
-1.829573934837093,1.3425675803005004
-1.7969924812030076,1.3656993883058202
-1.7644110275689222,1.6929698714793375
-1.7318295739348377,1.3209904314423597
-1.6992481203007523,1.3241039267386565
-1.666666666666667,1.8107154072676144
-1.6340852130325816,1.186351441735719
-1.6015037593984962,1.167798255266638
-1.5689223057644117,0.8777909470233427
-1.5363408521303263,1.1124702327564426
-1.503759398496241,0.9842546185537191
-1.4711779448621556,1.095716183486107
-1.4385964912280702,0.8417224870692949
-1.4060150375939848,0.9394383966539803
-1.3734335839599003,1.2088716571650235
-1.340852130325815,1.5649767267230157
-1.3082706766917296,1.522397309650537
-1.2756892230576442,1.2521227373118236
-1.2431077694235588,0.5375392238183068
-1.2105263157894743,0.8099672111923423
-1.177944862155389,0.7046969163527953
-1.1453634085213036,1.0984531030429707
-1.1127819548872182,1.0298681502145124
-1.0802005012531328,0.8000203738390401
-1.0476190476190474,1.3080036416320617
-1.015037593984963,0.32381727216729495
-0.9824561403508776,0.9695464421693212
-0.9498746867167922,0.918811491950969
-0.9172932330827068,0.8438840474392302
-0.8847117794486214,0.5998444043436608
-0.852130325814537,0.3988425345175304
-0.8195488721804516,0.5867931864979298
-0.7869674185463662,0.6170208218856729
-0.7543859649122808,0.531813657140058
-0.7218045112781954,0.8406151962547642
-0.689223057644111,0.776293562498831
-0.6566416040100256,0.0768623499161708
-0.6240601503759402,0.9006405271696322
-0.5914786967418548,0.4049249822546399
-0.5588972431077694,0.070678857397791
-0.526315789473685,0.07501065892107406
-0.4937343358395996,-0.15649829565191642
-0.4611528822055142,-0.2270429920210868
-0.4285714285714288,-0.27050682770548073
-0.39598997493734345,0.08404348018202673
-0.36340852130325807,0.08863725098923031
-0.3308270676691736,-0.22069318757293283
-0.2982456140350882,0.5424812582162966
-0.2656641604010028,-0.23436665356112657
-0.23308270676691745,0.35008612670582473
-0.20050125313283207,0.2103887439467764
-0.16791979949874758,0.050375499940398555
-0.1353383458646622,-0.1578428228596677
-0.10275689223057682,0.07262183568869274
-0.07017543859649145,0.25148251099990393
-0.03759398496240607,-0.49872308860387704
-0.005012531328320691,-0.5308459774038813
0.0275689223057638,0.16613313896328932
0.06015037593984918,0.061965357886371954
0.09273182957393455,-0.49003809099058776
0.12531328320801993,0.009726881765134546
0.1578947368421053,-0.1215619949420417
0.1904761904761898,-0.1524594292769797
0.22305764411027518,-0.18995760082777916
0.25563909774436055,-0.031611794811986976
0.28822055137844593,-0.40578655142770104
0.3208020050125313,-0.06559103982726144
0.3533834586466158,-0.5264465208571242
0.3859649122807012,-0.5270231650232734
0.41854636591478656,-0.9512076045343169
0.45112781954887193,-0.15110154128290337
0.4837092731829573,-0.762066253051741
0.5162907268170418,-0.3390755941861857
0.5488721804511272,-1.188734702141807
0.5814536340852126,-0.5032657006520239
0.6140350877192979,-0.8882175634912487
0.6466165413533833,-1.269737930972673
0.6791979949874687,-0.8370258453559677
0.7117794486215532,-0.9998238220961422
0.7443609022556386,-1.1979672165972808
0.7769423558897239,-1.0539557944735924
0.8095238095238093,-1.215724219270996
0.8421052631578947,-0.8587744982811975
0.8746867167919792,-1.1082769328091793
0.9072681704260646,-0.6593486667675104
0.9398496240601499,-0.8515986622910411
0.9724310776942353,-1.094011068647136
1.0050125313283207,-1.260778242188133
1.037593984962406,-1.5579105832376623
1.0701754385964906,-1.1383416061237972
1.102756892230576,-0.8539565883659657
1.1353383458646613,-1.2441251039860983
1.1679197994987467,-0.992441812603783
1.200501253132832,-1.3413100896598098
1.2330827067669166,-1.6316729601225926
1.265664160401002,-1.3684493438412704
1.2982456140350873,-1.0883350534486902
1.3308270676691727,-1.6689090467866177
1.363408521303258,-1.8451847929921608
1.3959899749373426,-1.5087259245427886
1.428571428571428,-1.2193207365150642
1.4611528822055133,-1.7251463353975294
1.4937343358395987,-1.8561492591615454
1.526315789473684,-1.972214165903424
1.5588972431077686,-1.2575402365473418
1.591478696741854,-1.8157715368357739
1.6240601503759393,-1.8154020894064486
1.6566416040100247,-2.0169815688940096
1.68922305764411,-1.9834748976592556
1.7218045112781954,-1.5530750911391014
1.75438596491228,-1.7260864225338015
1.7869674185463653,-1.4955298071237575
1.8195488721804507,-1.5997285693630512
1.852130325814536,-1.7654076786290878
1.8847117794486214,-2.3737075820049554
1.917293233082706,-2.3400585122307294
1.9498746867167913,-1.901805538449406
1.9824561403508767,-2.418383314325084
2.015037593984962,-1.8071414209158405
2.0476190476190474,-2.597317083099009
2.080200501253133,-2.2056002461399227
2.112781954887218,-2.6565607815353687
2.1453634085213036,-2.4951227434270655
2.177944862155387,-1.8489582142912635
2.2105263157894726,-1.8606763556545736
2.243107769423558,-2.5785611032287847
2.2756892230576433,-2.076135976741391
2.3082706766917287,-2.349010328302202
2.340852130325814,-2.3967798573551344
2.3734335839598995,-2.472756855107904
2.406015037593985,-2.787925161060481
2.43859649122807,-3.0328054375519775
2.4711779448621556,-2.8475146885092606
2.503759398496241,-2.172579819134176
2.5363408521303246,-2.451955599170431
2.56892230576441,-2.844096378532764
2.6015037593984953,-2.9165137903183296
2.6340852130325807,-2.5152469707889087
2.666666666666666,-2.656063859149845
2.6992481203007515,-3.0938025133822835
2.731829573934837,-3.2557114411194266
2.764411027568922,-3.0852907324655927
2.7969924812030076,-2.8624816205833183
2.829573934837093,-3.0002832004837208
2.8621553884711766,-3.4021316897563523
2.894736842105262,-3.145894241657172
2.9273182957393473,-3.306275705179871
2.9598997493734327,-2.9244683301611643
2.992481203007518,-2.9775378330316262
3.0250626566416035,-3.336075032244
3.057644110275689,-3.1751998593592785
3.090225563909774,-3.421743080228084
3.1228070175438596,-3.4108767522486456
3.155388471177945,-2.9197817412652602
3.1879699248120303,-3.281748369830729
3.220551378446114,-2.973152118813478
3.2531328320801993,-3.021023689718576
3.2857142857142847,-3.85304844330884
3.31829573934837,-3.1987649051893667
3.3508771929824555,-3.15073385731081
3.383458646616541,-3.233334653234563
3.416040100250626,-3.2845736163529784
3.4486215538847116,-3.5526248397326694
3.481203007518797,-3.8488925826132996
3.5137844611528823,-4.008428482524676
3.5463659147869677,-3.260452765138439
3.5789473684210513,-3.83722909666917
3.6115288220551367,-3.414425406771035
3.644110275689222,-3.2570467929307463
3.6766917293233075,-3.7585969977233593
3.709273182957393,-3.852145069704234
3.741854636591478,-3.9362132027342573
3.7744360902255636,-3.363141874864196
3.807017543859649,-4.112078669104693
3.8395989974937343,-3.863464483587675
3.8721804511278197,-3.8313425091233353
3.904761904761905,-4.241600858143835
3.9373433583959887,-3.5985502870786656
3.969924812030074,-4.059601019029557
4.0025062656641595,-3.6752872278023823
4.035087719298245,-4.471640069690559
4.06766917293233,-3.8342354693635405
4.100250626566416,-3.6978578009612013
4.132832080200501,-4.530246296231329
4.165413533834586,-4.574472727042041
4.197994987468672,-3.805958895848324
4.230576441102757,-4.196146029026766
4.263157894736841,-4.0548394555708756
4.295739348370926,-4.4728861812482155
4.3283208020050115,-4.662352572407836
4.360902255639097,-4.248730834713852
4.393483709273182,-4.186710182079311
4.426065162907268,-4.614166182812038
4.458646616541353,-4.129964332382129
4.491228070175438,-4.433493578585607
4.523809523809524,-4.795485556191116
4.556390977443609,-5.078997340756549
4.5889724310776945,-4.404924666709497
4.621553884711778,-4.1715126193435434
4.6541353383458635,-5.199681704503396
4.686716791979949,-5.177848337039
4.719298245614034,-4.900800975533321
4.75187969924812,-5.133590676451809
4.784461152882205,-5.126727832464299
4.81704260651629,-5.164535627219802
4.849624060150376,-5.039435115415138
4.882205513784461,-4.785405490124451
4.9147869674185465,-4.732309717406866
4.94736842105263,-4.934401928312385
4.9799498746867155,-5.21099941994578
5.012531328320801,-4.788969583820129
5.045112781954886,-5.475521297224484
5.077694235588972,-5.33437561501018
5.110275689223057,-5.510197252820324
5.142857142857142,-4.722478778826151
5.175438596491228,-5.5702370558701695
5.208020050125313,-4.956879622114969
5.2406015037593985,-4.9421963318672955
5.273182957393484,-4.83327830667485
5.3057644110275675,-5.188511664214667
5.338345864661653,-5.857889437554177
5.370927318295738,-5.428608384892402
5.403508771929824,-5.680356936986323
5.436090225563909,-5.947677083162802
5.468671679197994,-5.153017270860914
5.50125313283208,-5.5372325728271425
5.533834586466165,-5.105845047175588
5.5664160401002505,-5.463183270108034
5.598997493734336,-5.254035007854956
5.631578947368421,-5.674814872416174
5.664160401002505,-5.666983890064318
5.69674185463659,-6.189748115959361
5.729323308270676,-5.8215211854147055
5.761904761904761,-5.574190362052619
5.794486215538846,-5.494237114292945
5.827067669172932,-5.932288869537624
5.859649122807017,-5.447103910271154
5.8922305764411025,-5.7551277735009645
5.924812030075188,-5.680691809955088
5.957393483709273,-6.341812964447044
5.989974937343359,-6.236187372090414
6.022556390977442,-6.102956733394786
6.055137844611528,-6.222255450450881
6.087719298245613,-6.387084315989615
6.120300751879698,-6.1818279204219575
6.152882205513784,-6.289205220151297
6.185463659147869,-6.267710444480792
6.2180451127819545,-6.601538563381702
6.25062656641604,-6.656259654452884
6.283208020050125,-6.465050871710119
6.315789473684211,-5.962081647266042
6.348370927318294,-6.010324508875495
6.38095238095238,-6.523751634862015
6.413533834586465,-6.054823018392927
6.44611528822055,-6.226573565631949
6.478696741854636,-6.701414643764284
6.511278195488721,-6.539715228941237
6.5438596491228065,-6.633217147348847
6.576441102756892,-6.997622509436212
6.609022556390977,-6.852064646547725
6.641604010025063,-6.996626060464064
6.674185463659148,-6.955139211219806
6.706766917293232,-6.322806554467536
6.739348370927317,-6.367862601270492
6.771929824561402,-6.956518217605544
6.804511278195488,-6.963347343660361
6.837092731829573,-6.873710397456483
6.8696741854636585,-7.262763544199956
6.902255639097744,-7.21292181506348
6.934837092731829,-7.21040266499011
6.967418546365915,-7.277053419527455
7.0,-7.080969684668538
