x1,x2,y
-2.518605747,1.497310473,0
-1.842782219,-0.429274876,0
-1.490678014,-1.202997082,0
-0.5928325883,-0.6767683679,0
-2.668964034,0.1264431238,0
-1.337068594,0.329568102,0
-3.621128237,-0.2269070161,0
-1.641937371,-0.8780143242,0
-0.5970595659,-0.8019254768,0
-0.0216483534,0.4991302042,0
-1.211032445,-0.2627329917,0
-2.906590004,2.148356997,0
-0.9430324739,1.132780055,0
-0.6630713576,0.7866252167,0
-1.801946738,0.7301261754,0
-0.7222745694,2.063074014,0
0.1632811963,1.865881639,0
-1.139033279,0.6849705714,0
-0.03038988293,-1.272205274,0
-3.545111676,0.8820770136,0
-0.6810440175,0.8918558549,0
0.2416394225,-0.09023518485,0
-1.607098283,-0.6487250503,0
-2.827830457,0.6640060801,0
-2.284600885,0.9413774408,0
-1.510670446,-0.1226974268,0
-2.041338229,0.2441813345,0
-1.047139788,1.605544428,0
-2.075946929,0.3247883941,0
-0.8966674284,-0.9998021496,0
-3.18257981,-0.7494042234,0
-0.7427779037,0.08411723359,0
-0.8554214472,-0.3048765515,0
-2.256676455,2.404922336,0
-1.819947693,-0.08639273273,0
-2.308865035,-1.673069731,0
-1.899343449,-0.6947264903,0
0.5916655628,-0.3394333285,0
-0.5459689618,1.183533851,0
-2.003546704,-0.3155293022,0
-2.506700875,-0.9686158703,0
-0.4041913461,-1.336016131,0
-1.541651666,1.495016469,0
-1.048475508,-1.831194847,0
-2.319505793,0.370729493,0
0.07336457548,0.8446402142,0
-0.5588747273,1.007168004,0
-0.9341250611,-1.541550351,0
0.4548300609,0.7079305012,0
-1.120954092,-0.6809473366,0
0.4186778201,0.6788902455,0
-1.611627222,-0.83913976,0
0.5711786069,0.6678907228,0
-3.995227928,1.998648082,0
0.4854207277,0.1260458923,0
-1.199189202,0.04978659075,0
-0.6449727336,-0.6620758421,0
-0.7385830589,0.4703195664,0
0.6125702861,0.7937021293,0
0.4267484723,2.760787242,0
-0.8735156205,0.964193253,0
-0.6641449774,1.81457369,0
-2.176555294,-0.4893575146,0
-1.375365211,0.5432899331,0
-2.322564064,0.644871841,0
-0.8326469031,-1.090672747,0
-1.805603519,0.001250735583,0
-1.715848899,1.175827243,0
-0.8855641741,1.059168485,0
-1.172387186,0.4322041805,0
-2.090171083,1.114407412,0
-1.1022948,0.6872853601,0
-0.230226212,-0.8994235345,0
-0.6310931414,0.4875570868,0
-1.456681961,-1.121145878,0
-0.1058468422,-0.5394628087,0
-0.4714113288,-0.07589386723,0
-2.045126358,0.3630958007,0
-2.680868821,-2.433471475,0
-0.8722353841,-0.08445730318,0
-2.901270959,-0.5810029604,0
-1.611809852,-0.3596656143,0
0.1618949283,-1.4807395,0
-0.5661680982,1.74705255,0
-1.842351034,-0.07248715163,0
0.1293868735,0.3946529076,0
-0.9120697784,-1.926440622,0
-0.3181622548,-0.4478418867,0
-2.400985786,1.233112618,0
-0.7537017736,-1.185489736,0
-0.4419083559,-0.5520368524,0
-1.330519691,0.5250225499,0
-0.07367133567,1.386562813,0
0.2571726044,-1.861595906,0
-0.9330029103,1.018640962,0
-1.137088321,-0.1901259921,0
-0.3830382266,0.5926276047,0
0.04930348665,1.837637171,0
-1.588946016,-0.1862137961,0
-1.799692544,-0.300597697,0
-2.566514926,-0.9236208615,0
-2.740703708,0.7803591911,0
-1.483173924,-0.4117399283,0
-1.358674751,1.249469303,0
-1.08989278,-0.6060099295,0
-2.393942006,2.5076188,0
-1.738976869,0.1503116222,0
-1.400233507,0.1685506569,0
-1.233301947,1.313815515,0
-1.182038654,1.073736493,0
-0.4707817597,0.1520692845,0
-1.70442544,0.8872348723,0
-1.809760024,-1.442253805,0
-1.718408405,-1.059106475,0
-1.824792996,1.168956646,0
-0.3670705789,0.4143529549,0
-1.964010244,1.025027115,0
-0.07908420462,0.02747885815,0
-1.215595634,0.349476925,0
-0.05863948002,0.748562175,1
2.14258748,0.6536984858,1
1.364926322,0.4057100995,1
0.3333872199,-0.9871584818,1
1.732021308,0.3218038788,1
0.7867193072,-1.665830161,1
2.4001443,0.1963241492,1
1.461816269,-1.043201723,1
2.613212814,0.8268919306,1
0.2752582765,0.9473264909,1
0.4576686203,0.1345510033,1
1.490654398,-0.0392342334,1
0.7353379409,-0.08253249286,1
2.728750656,-0.3044217142,1
-0.1950783259,0.5876104297,1
0.7264104599,-0.7777464708,1
1.303668838,-0.631139992,1
0.4337602309,0.5016505953,1
0.1776907166,-0.01790844541,1
3.037973453,1.26012674,1
1.121080941,1.3526037,1
-0.4769327048,0.6522988312,1
1.843192568,0.1748238567,1
3.123658219,-0.5620370128,1
0.9028646905,1.283843125,1
3.616925483,-1.106100421,1
-0.4117069131,-0.1945455886,1
-0.8389543639,0.3718570437,1
-0.747290775,0.2825139874,1
0.1528219222,-2.73943581,1
1.789370359,0.7562562061,1
2.839616608,1.619597927,1
0.3138030368,0.4358688344,1
-0.2912397797,-0.2404471073,1
1.539751024,-0.595272682,1
1.284107819,-0.1991104146,1
0.3840650485,1.114728556,1
1.404583158,0.5987909864,1
1.938546379,-2.483625075,1
0.3264787084,0.9202772552,1
1.407301146,-1.309375298,1
0.8809913691,0.1535274085,1
2.321752373,-1.624484911,1
0.04174503027,1.511460671,1
1.931227185,-2.063063652,1
0.9607553571,-0.07945554161,1
1.863296213,0.9442304657,1
2.064049385,-0.3523536206,1
1.053528939,0.7556402127,1
0.151955278,-0.6917047997,1
-0.6951310233,-1.835360547,1
0.844792576,-0.5727274412,1
0.6483622921,-0.455608884,1
-0.3855813752,0.09793296954,1
1.336562976,-0.01378614935,1
0.5607738038,1.337097638,1
1.553369305,-0.5288169585,1
0.7864968859,0.5980131593,1
1.015548438,0.01991117416,1
0.2506290503,2.249081316,1
0.2658933291,0.7227527622,1
1.016933362,-0.1270529251,1
1.356744492,0.1186003255,1
1.327112974,1.478542866,1
0.9891122769,1.610280103,1
1.930851491,-1.244438524,1
1.622478414,-0.6265310647,1
1.769081383,-0.6112439755,1
1.743047523,0.2933854866,1
2.608641899,1.363700395,1
2.429112074,-0.8901168027,1
0.7428532235,-0.6320462297,1
2.849651236,-1.155084769,1
-0.3192734401,-1.560372209,1
0.1749365187,0.4132217528,1
1.20752411,1.074886716,1
-0.2651841274,0.0963231694,1
0.4734267472,-1.311580467,1
-0.3323597975,-0.7656491295,1
2.37744808,2.166371385,1
1.681197362,-0.1833593568,1
0.6593241429,1.360666411,1
1.444839432,0.1648595745,1
0.5926477343,1.560438813,1
1.093362791,-0.03874674036,1
0.7847067786,1.447404177,1
0.1582189178,-1.016907023,1
1.382097685,0.1967186337,1
0.9851722523,0.4056255917,1
-0.2502609354,0.2148922646,1
2.854987614,-0.4186131505,1
1.613664239,0.3523403861,1
0.2109086335,-0.5628350071,1
-0.1621729744,0.6058060412,1
1.566655011,1.443442308,1
2.054071411,-1.805262728,1
3.244926451,0.2664332879,1
2.036531806,-1.684561879,1
1.867256907,-0.4553418219,1
0.5962998949,0.3377679852,1
2.32750684,-0.4388614726,1
0.3118255273,1.602029884,1
1.42168993,-0.6022551793,1
0.9701690834,1.116552791,1
1.080389303,0.7007782582,1
0.3152268723,-0.7416265223,1
1.638610119,-0.4401284245,1
-0.1844074665,0.5371394822,1
1.20914135,0.2526990933,1
0.1883414744,0.5389428417,1
1.337637386,-0.6429280079,1
-0.04237701402,-0.4841953175,1
-0.111371011,-0.6706339976,1
2.964382053,-0.001673203397,1
3.157955991,-0.3838374735,1
-0.05181025865,-0.4039295481,1
-0.2218060826,1.37898586,1
2.248115972,2.269214256,1
1.555262261,0.3161322826,1
2.129669957,1.265624218,1
0.8182434771,-0.6367405917,1
0.8822227756,2.491441467,1
1.236764209,1.745380917,1
1.188933143,-0.1232696053,1
-0.3482775269,0.03408082764,1
-0.07283581017,1.998363605,1
0.09329009455,1.10235639,1
3.79540447,0.08786500174,1
0.7147222932,0.866355208,1
-0.6157315948,0.4507721305,1
0.7796686382,-0.3391755427,1
0.513212048,-0.3531387254,1
-0.08438858076,-0.1104398296,1
-0.5633533402,-1.917850602,1
0.2603550237,0.09846828007,1
0.9893989852,-1.252400362,1
1.282283462,0.1545584672,1
1.505319329,1.385526798,1
-0.1527046372,-0.5821367442,1
2.175401096,-0.9205113095,1
-0.007407152071,1.728664323,1
2.979201551,-1.749612889,1
1.361023837,0.8412635791,1
2.393518974,-3.010271984,1
-1.021559082,1.283379334,1
-0.01354559804,1.911023105,1
2.421361649,0.7459784368,1
1.499057491,0.9040661947,1
0.5016826867,0.3356309097,1
2.233018984,0.8764576371,1
0.09148259363,-2.457119875,1
1.500072922,-0.2423227303,1
2.09201856,2.019803544,1
2.918386061,-2.629199569,1
-0.9017954482,0.03992147174,1
2.197280275,0.3098877265,1
0.9614521169,1.075940995,1
1.454056865,-0.3488622075,1
1.416933838,-1.174181851,1
1.386631904,-1.887918951,1
2.369588667,0.3879878584,1
0.7066424017,-1.02804826,1
0.8257023499,1.111483392,1
0.03842115385,0.2906923033,1
0.3865797329,-0.2606876472,1
0.6216593331,-0.7565081712,1
0.8488465075,1.982220305,1
1.416746856,0.5073137044,1
2.999821393,-0.01164439516,1
3.346055932,-0.7993410609,1
0.7362875125,1.438263463,1
1.758090519,0.7795702617,1
2.163373774,-2.402578136,1
1.330882575,0.7563025002,1
1.342490496,-0.1086206261,1
0.9611538819,0.007671188045,1
1.368325757,0.0820383966,1
1.00006186,-1.729980609,1
0.8006839531,0.7475016474,1
0.5614688253,1.852342399,1
1.451646321,0.5794926675,1
3.096285323,0.1974099467,1
2.750893528,0.2875711952,1
-0.7816305126,0.3766330634,1
0.2116413325,-1.918217274,1
1.055008359,-0.7144371135,1
0.593810554,0.3761908315,1
0.3567683901,1.911532378,1
1.099451078,-0.9877030351,1
0.8201731881,-1.021014107,1
0.4171015293,0.254350428,1
-1.242770899,0.2583678466,1
1.376993402,0.6793013645,1
1.114851696,-1.148261947,1
1.502960607,1.656079143,1
0.6016097792,0.4185010553,1
0.7109590447,-0.9928297915,1
1.098122448,-0.267553051,1
1.784826256,-0.8748582863,1
-1.11360211,0.3690529351,1
